size,horizon,delta,algorithm,trial,objective,risk,time_s,n,iterations,complete,constrained_pomdp_commit,raostar_commit
100,3,0.1,DARP-HILP,7,198.9323125,0.08976562500000002,0.04868787701707333,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,7,199.74968632812502,0.08926781233710164,0.08963280299212784,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,8,198.9323125,0.08976562500000002,0.05365377105772495,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,8,199.74968632812502,0.08926781233710164,0.08265525999013335,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,9,198.9323125,0.08976562500000002,0.05226471403148025,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,9,199.74968632812502,0.08926781233710164,0.09469496109522879,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,10,198.9323125,0.08976562500000002,0.05818137794267386,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,10,199.74968632812502,0.08926781233710164,0.0893854449968785,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,11,198.9323125,0.08976562500000002,0.05462155200075358,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,11,199.74968632812502,0.08926781233710164,0.08766839606687427,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,12,198.9323125,0.08976562500000002,0.06126109999604523,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,12,199.74968632812502,0.08926781233710164,0.0849653179757297,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,13,198.9323125,0.08976562500000002,0.05555847194045782,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,13,199.74968632812502,0.08926781233710164,0.0867868090281263,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,14,198.9323125,0.08976562500000002,0.05504237103741616,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,14,199.74968632812502,0.08926781233710164,0.09360432298853993,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,15,198.9323125,0.08976562500000002,0.05708220903761685,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,15,199.74968632812502,0.08926781233710164,0.0876788980094716,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,16,198.9323125,0.08976562500000002,0.0519361860351637,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,16,199.74968632812502,0.08926781233710164,0.10089293599594384,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,17,198.9323125,0.08976562500000002,0.04920516104903072,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,17,199.74968632812502,0.08926781233710164,0.09701893595047295,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,18,198.9323125,0.08976562500000002,0.0480048309545964,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,18,199.74968632812502,0.08926781233710164,0.07522733299992979,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,19,198.9323125,0.08976562500000002,0.04864325001835823,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,19,199.74968632812502,0.08926781233710164,0.07818617299199104,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,20,198.9323125,0.08976562500000002,0.05215590004809201,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,20,199.74968632812502,0.08926781233710164,0.07928153697866946,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,21,198.9323125,0.08976562500000002,0.0496478290297091,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,21,199.74968632812502,0.08926781233710164,0.07933516893535852,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,22,198.9323125,0.08976562500000002,0.05034340394195169,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,22,199.74968632812502,0.08926781233710164,0.07779603102244437,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,23,198.9323125,0.08976562500000002,0.04896703897975385,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,23,199.74968632812502,0.08926781233710164,0.07704951998312026,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,24,198.9323125,0.08976562500000002,0.050650698016397655,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,24,199.74968632812502,0.08926781233710164,0.07779526198282838,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,DARP-HILP,25,198.9323125,0.08976562500000002,0.04928084404673427,268,12,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.1,RAO*,25,199.74968632812502,0.08926781233710164,0.08490602893289179,337,40,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,1,198.15562499999996,0.144375,0.04271272395271808,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,1,198.24103124999996,0.18432793332202302,0.028994529973715544,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,2,198.15562499999996,0.144375,0.06475444789975882,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,2,198.24103124999996,0.18432793332202302,0.030810191063210368,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,3,198.15562499999996,0.144375,0.04111197707243264,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,3,198.24103124999996,0.18432793332202302,0.02806903305463493,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,4,198.15562499999996,0.144375,0.06293735699728131,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,4,198.24103124999996,0.18432793332202302,0.02738261001650244,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,5,198.15562499999996,0.144375,0.03866856498643756,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,5,198.24103124999996,0.18432793332202302,0.028070969972759485,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,6,198.15562499999996,0.144375,0.06459493492729962,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,6,198.24103124999996,0.18432793332202302,0.02825613401364535,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,7,198.15562499999996,0.144375,0.03951534896623343,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,7,198.24103124999996,0.18432793332202302,0.02827385999262333,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,8,198.15562499999996,0.144375,0.0630086560267955,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,8,198.24103124999996,0.18432793332202302,0.028631563996896148,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,9,198.15562499999996,0.144375,0.03981337998993695,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,9,198.24103124999996,0.18432793332202302,0.028754631988704205,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,10,198.15562499999996,0.144375,0.06398270302452147,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,10,198.24103124999996,0.18432793332202302,0.028351883054710925,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,11,198.15562499999996,0.144375,0.03986562509089708,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,11,198.24103124999996,0.18432793332202302,0.027887654025107622,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,12,198.15562499999996,0.144375,0.061361687956377864,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,12,198.24103124999996,0.18432793332202302,0.02745412802323699,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,13,198.15562499999996,0.144375,0.03953447297681123,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,13,198.24103124999996,0.18432793332202302,0.02796510700136423,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,14,198.15562499999996,0.144375,0.060855939984321594,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,14,198.24103124999996,0.18432793332202302,0.027854710002429783,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,15,198.15562499999996,0.144375,0.03921451501082629,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,15,198.24103124999996,0.18432793332202302,0.028855737997218966,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,16,198.15562499999996,0.144375,0.06289543595630676,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,16,198.24103124999996,0.18432793332202302,0.02838158397935331,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,17,198.15562499999996,0.144375,0.03928525000810623,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,17,198.24103124999996,0.18432793332202302,0.02746104507241398,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,18,198.15562499999996,0.144375,0.061348714982159436,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,18,198.24103124999996,0.18432793332202302,0.02847749600186944,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,19,198.15562499999996,0.144375,0.03853099199477583,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,19,198.24103124999996,0.18432793332202302,0.02864253195002675,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,20,198.15562499999996,0.144375,0.06329931202344596,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,20,198.24103124999996,0.18432793332202302,0.028534319950267673,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,21,198.15562499999996,0.144375,0.04119180701673031,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,21,198.24103124999996,0.18432793332202302,0.028164641000330448,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,22,198.15562499999996,0.144375,0.06336833292152733,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,22,198.24103124999996,0.18432793332202302,0.02802631806116551,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,23,198.15562499999996,0.144375,0.03931385895702988,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,23,198.24103124999996,0.18432793332202302,0.028255695942789316,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,24,198.15562499999996,0.144375,0.06308732298202813,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,24,198.24103124999996,0.18432793332202302,0.027815566980279982,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,DARP-HILP,25,198.15562499999996,0.144375,0.03952542901970446,160,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.2,RAO*,25,198.24103124999996,0.18432793332202302,0.030708045000210404,142,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,1,198.15562499999996,0.144375,0.06264532904606313,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,1,198.24103124999996,0.18432793332202302,0.027479055104777217,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,2,198.15562499999996,0.144375,0.04176035895943642,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,2,198.24103124999996,0.18432793332202302,0.030403238022699952,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,3,198.15562499999996,0.144375,0.06882155407220125,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,3,198.24103124999996,0.18432793332202302,0.03085345891304314,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,4,198.15562499999996,0.144375,0.045303513994440436,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,4,198.24103124999996,0.18432793332202302,0.03058946307282895,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,5,198.15562499999996,0.144375,0.06796330097131431,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,5,198.24103124999996,0.18432793332202302,0.029038804001174867,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,6,198.15562499999996,0.144375,0.03949760796967894,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,6,198.24103124999996,0.18432793332202302,0.029451432987116277,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,7,198.15562499999996,0.144375,0.06895340397022665,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,7,198.24103124999996,0.18432793332202302,0.031057816930115223,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,8,198.15562499999996,0.144375,0.046141742961481214,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,8,198.24103124999996,0.18432793332202302,0.029009543010033667,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,9,198.15562499999996,0.144375,0.06360543600749224,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,9,198.24103124999996,0.18432793332202302,0.03618339099921286,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,10,198.15562499999996,0.144375,0.05149772309232503,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,10,198.24103124999996,0.18432793332202302,0.03277135395910591,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,11,198.15562499999996,0.144375,0.04186037997715175,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,11,198.24103124999996,0.18432793332202302,0.03008321300148964,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,12,198.15562499999996,0.144375,0.039675711072050035,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,12,198.24103124999996,0.18432793332202302,0.03090020501986146,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,13,198.15562499999996,0.144375,0.041566100087948143,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,13,198.24103124999996,0.18432793332202302,0.030388929997570813,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,14,198.15562499999996,0.144375,0.0428199510788545,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,14,198.24103124999996,0.18432793332202302,0.03142130596097559,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,15,198.15562499999996,0.144375,0.04079906607512385,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,15,198.24103124999996,0.18432793332202302,0.03016881598159671,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,16,198.15562499999996,0.144375,0.04002556193154305,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,16,198.24103124999996,0.18432793332202302,0.03167736402247101,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,17,198.15562499999996,0.144375,0.041951074032112956,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,17,198.24103124999996,0.18432793332202302,0.030489105032756925,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,18,198.15562499999996,0.144375,0.03880408394616097,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,18,198.24103124999996,0.18432793332202302,0.031409977003932,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,19,198.15562499999996,0.144375,0.04315425700042397,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,19,198.24103124999996,0.18432793332202302,0.03070256602950394,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,20,198.15562499999996,0.144375,0.04233820899389684,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,20,198.24103124999996,0.18432793332202302,0.03407951700501144,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,21,198.15562499999996,0.144375,0.041541822953149676,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,21,198.24103124999996,0.18432793332202302,0.03267001803033054,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,22,198.15562499999996,0.144375,0.05058334500063211,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,22,198.24103124999996,0.18432793332202302,0.028213389916345477,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,23,198.15562499999996,0.144375,0.03973549301736057,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,23,198.24103124999996,0.18432793332202302,0.028234751080162823,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,24,198.15562499999996,0.144375,0.03984050499275327,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,24,198.24103124999996,0.18432793332202302,0.029882504954002798,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,DARP-HILP,25,198.15562499999996,0.144375,0.04080291499849409,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,3,0.3,RAO*,25,198.24103124999996,0.18432793332202302,0.02888297603931278,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,1,199.67981026367187,0.09923649803466798,0.281654643942602,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,1,200.7751870664673,0.06559997196793885,0.503090378944762,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,2,199.67981026367187,0.09923649803466798,0.2959014580119401,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,2,200.7751870664673,0.06559997196793885,0.4596516799647361,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,3,199.67981026367187,0.09923649803466798,0.26882369501981884,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,3,200.7751870664673,0.06559997196793885,0.48583635699469596,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,4,199.67981026367187,0.09923649803466798,0.2491338369436562,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,4,200.7751870664673,0.06559997196793885,0.48997159907594323,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,5,199.67981026367187,0.09923649803466798,0.28876760392449796,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,5,200.7751870664673,0.06559997196793885,0.5074836770072579,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
